Longitude,Latitude,operator_name,avg_dl_4g_ios,avg_dl_4g_ad,avg_dl_ip12_5g,avg_dl_ad_5g,avg_dl_4g_ios_pred,avg_dl_4g_ad_pred,avg_dl_ip12_5g_pred,avg_dl_ad_5g_pred
24.94846123,60.31074864,Telia,207.8666667,44.3,,271.4,56,58,382,281
24.94846123,60.31519765,Elisa,,284,,,51,72,144,147
24.94846123,60.31742193,Telia,,,449.1,,53,47,425,327
24.94846123,60.32631754,Elisa,,,,,68,62,148,166
24.94846123,60.32854106,DNA,,23.4,,,28,61,231,246
24.94846123,60.33076443,Elisa,84,,,,78,54,151,174
24.94846123,60.33298765,Elisa,83.3,,,,77,50,151,178
24.94846123,60.3396564,DNA,,158.5,,,42,133,266,222
24.95295281,60.15465096,DNA,,,,,71,97,268,283
24.95295281,60.15465096,Elisa,,,,188.3,93,78,264,220
24.95295281,60.15465096,Telia,,166.9,488.2,315.1,57,68,384,291
24.95295281,60.15688617,DNA,114.85,,,,87,91,274,277
24.95295281,60.15688617,Elisa,108.35,13.5,,267.6666667,95,58,275,239
24.95295281,60.15688617,Telia,48.3,47.1,,,54,60,305,261
24.95295281,60.15912122,DNA,28.1,61.73333333,,,78,81,291,280
24.95295281,60.15912122,Elisa,85.4,63.34,,223.04,88,66,292,235
24.95295281,60.15912122,Telia,17.75,56.8,,,44,56,252,230
24.95295281,60.16135612,DNA,175.5,63.35,,,118,90,322,291
24.95295281,60.16135612,Elisa,185.9,114.2666667,,,90,85,295,245
24.95295281,60.16135612,Telia,56.73333333,,,,51,56,250,223
24.95295281,60.16359087,DNA,,157.35,432.8,,103,120,357,311
24.95295281,60.16359087,Elisa,98.2,80.93333333,,98.7,99,84,297,229
24.95295281,60.16359087,Telia,64.8,124.1,,,62,60,276,245
24.95295281,60.16582547,DNA,41.5,136.625,288.7666667,225.5,90,120,325,325
24.95295281,60.16582547,Elisa,125.175,144.9,331.95,436.8666667,111,88,318,309
24.95295281,60.16582547,Telia,68.03333333,102.5,313.5666667,377.36,75,73,312,285
24.95295281,60.16805991,DNA,193.7,118.5333333,348.6,334.825,123,110,314,396
24.95295281,60.16805991,Elisa,140.0166667,152.85,432.3333333,244.1,118,92,332,263
24.95295281,60.16805991,Telia,87.9,72.02,534.1333333,307.5,84,72,358,262
24.95295281,60.1702942,DNA,7.1,98.85,229.8333333,891.9,79,98,271,463
24.95295281,60.1702942,Elisa,153.5,78.6,574,214.5333333,108,91,244,229
24.95295281,60.1702942,Telia,69.05,107.5,,197.7,78,77,268,234
24.95295281,60.17252835,Elisa,73.3,123.05,100.4,129.8,93,93,169,192
24.95295281,60.17252835,Telia,52.7,,,,67,62,201,276
24.95295281,60.17476233,DNA,,,424.7,,96,92,336,490
24.95295281,60.17476233,Elisa,128.8,55.3,,267.8666667,96,66,174,210
24.95295281,60.17476233,Telia,111.9,,,,69,49,182,322
24.95295281,60.17922986,DNA,99.075,65.06666667,,,92,80,339,384
24.95295281,60.17922986,Elisa,51.83333333,52.05,54.1,79.1,67,56,102,146
24.95295281,60.17922986,Telia,11.4,33.7,,,30,41,206,323
24.95295281,60.18146339,DNA,85.45,102.6833333,298.9,320.25,93,88,333,333
24.95295281,60.18146339,Elisa,73.58,53.98333333,41.9,182.65,70,56,89,172
24.95295281,60.18146339,Telia,21.33333333,111.5666667,220.2,173.4,33,58,236,292
24.95295281,60.18369677,DNA,104.45,86.12,349.9333333,211,102,89,335,292
24.95295281,60.18369677,Elisa,83.4,65.75,,158.7,72,67,124,171
24.95295281,60.18369677,Telia,34.48,41.54,410.9,513.1,38,45,286,376
24.95295281,60.18593,DNA,101.225,87.03333333,381.05,371.9,100,93,353,330
24.95295281,60.18593,Elisa,72.8,92.83333333,155.2333333,150.25,70,79,151,171
24.95295281,60.18593,Telia,47.08333333,46.68,182.2,333.25,45,47,258,329
24.95295281,60.18816308,DNA,93.28,74.78333333,408.0333333,397.7666667,92,88,379,335
24.95295281,60.18816308,Elisa,41.7,60.61666667,111.825,253.68,64,76,151,214
24.95295281,60.18816308,Telia,46.96,43.13333333,365.3,147.95,54,55,306,268
24.95295281,60.190396,DNA,60.81666667,93.66666667,423,95,80,89,377,283
24.95295281,60.190396,Elisa,55.16,117.34,75.3,374.2833333,73,85,153,251
24.95295281,60.190396,Telia,83.05,99.675,308.9,245.9,71,68,291,306
24.95295281,60.19262878,DNA,52.9,86.46666667,237.6,419.1,80,92,352,372
24.95295281,60.19262878,Elisa,109.1,96.9,573.5,237.5,90,76,186,214
24.95295281,60.19262878,Telia,104.7,15.9,314.25,410.6,75,52,265,387
24.95295281,60.1948614,DNA,106.675,183,,510.9,101,122,418,435
24.95295281,60.1948614,Elisa,45.6,47.98333333,103.8,161.5666667,70,61,172,178
24.95295281,60.1948614,Telia,31.46666667,111.475,136.15,377.75,54,71,215,394
24.95295281,60.19709387,DNA,140.1,87.9,706.65,,122,95,496,432
24.95295281,60.19709387,Elisa,57.2,63.45,,186.8,64,64,191,159
24.95295281,60.19709387,Telia,31.9,19.3,,278.6,43,55,244,344
24.95295281,60.19932619,DNA,147.8666667,64.3,,,127,78,411,417
24.95295281,60.19932619,Elisa,44.7,46.63333333,,,55,65,169,130
24.95295281,60.19932619,Telia,5.65,70.86666667,,,34,63,278,335
24.95295281,60.20155836,DNA,,,,,120,79,332,385
24.95295281,60.20155836,Elisa,16.9,,,,43,66,138,121
24.95295281,60.20379037,DNA,,127.6,58.6,,115,93,240,349
24.95295281,60.20379037,Telia,,51,,,43,62,263,305
24.95295281,60.20602223,DNA,,,277.9,,110,81,258,337
24.95295281,60.20825394,DNA,,,,416.2,100,85,250,370
24.95295281,60.20825394,Elisa,,,,,53,68,160,155
24.95295281,60.2104855,DNA,22.6,,,,82,96,270,389
24.95295281,60.2104855,Elisa,,47.2,,,59,72,174,180
24.95295281,60.2104855,Telia,39.1,68.1,,288.7,43,66,273,275
24.95295281,60.21271691,DNA,,,,,101,105,321,421
24.95295281,60.21271691,Elisa,,128.6,,,58,94,169,198
24.95295281,60.21271691,Telia,47.1,52.6,,,49,58,291,254
24.95295281,60.21494817,DNA,69.2,,,,83,122,415,421
24.95295281,60.21494817,Elisa,,112.2,,,52,89,152,207
24.95295281,60.21494817,Telia,71.15,18.9,,,61,50,302,248
24.95295281,60.21717927,DNA,38.6,173,685.5,,60,134,475,402
24.95295281,60.21717927,Elisa,66.975,78.05,86.2,129.6,51,70,136,207
24.95295281,60.21717927,Telia,78.6,,,761.3,71,57,306,264
24.95295281,60.22164102,Telia,,81.55,,,68,65,262,273
24.95295281,60.22387167,DNA,,,515,,76,102,397,280
24.95295281,60.22387167,Elisa,49.7,48.1,,,53,61,259,325
24.95295281,60.22387167,Telia,62.1,90.95,29.7,306.5,64,67,169,257
24.95295281,60.22610217,Elisa,64.4,119.1333333,,481.5,60,80,217,365
24.95295281,60.22610217,Telia,116.3,148.5,,189,68,57,180,219
24.95295281,60.22833251,Elisa,,51.3,66.8,365.95,69,67,152,344
24.95295281,60.22833251,Telia,,35.2,,,46,48,176,226
24.95295281,60.2305627,DNA,,,,,110,115,303,277
24.95295281,60.2305627,Elisa,57.53333333,52.7,,363.7,76,63,192,316
24.95295281,60.2305627,Telia,24.56666667,28.225,78.6,,34,38,148,247
24.95295281,60.23279275,DNA,96.5,141.1,,,93,113,318,331
24.95295281,60.23279275,Elisa,97.5,,,34.6,88,60,239,207
24.95295281,60.23502263,DNA,10.4,72.6,,,59,89,328,361
24.95295281,60.23502263,Elisa,89.3,,,,82,53,284,216
24.95295281,60.23502263,Telia,20.4,49.56666667,,,29,38,173,284
24.95295281,60.23725237,Elisa,,21.9,287.8,,70,42,288,211
24.95295281,60.23948196,DNA,,80.1,,,74,81,261,371
24.95295281,60.23948196,Elisa,,36.9,,,57,44,276,206
24.95295281,60.23948196,Telia,,11.2,364.6,,46,36,237,334
24.95295281,60.24171139,DNA,51.45,,,,75,77,231,363
24.95295281,60.24171139,Elisa,8.3,39.2,,,43,50,263,200
24.95295281,60.24171139,Telia,44.6,68.5,,,51,61,204,367
24.95295281,60.24394068,Elisa,,56.63333333,522.6,178.7,57,62,236,187
24.95295281,60.24394068,Telia,162.1,114.8,,,59,75,201,377
24.95295281,60.24616981,DNA,287,,410.6,,93,81,283,310
24.95295281,60.24616981,Elisa,52.45,86.16666667,102.3,176.4,62,69,168,176
24.95295281,60.24616981,Telia,44.25,127.7,,,52,53,224,335
24.95295281,60.24839879,DNA,182.5,111.35,,,114,87,302,291
24.95295281,60.24839879,Elisa,,48.6,21.7,,62,58,132,203
24.95295281,60.24839879,Telia,15.26,,357.2,,35,41,263,282
24.95295281,60.25062761,DNA,41.95,,,140,82,75,346,259
24.95295281,60.25062761,Elisa,,72.55,,,57,60,183,237
24.95295281,60.25062761,Telia,42.9,32.4,81.5,226.9,35,41,198,252
24.95295281,60.25285629,DNA,,44.4,,,94,65,367,288
24.95295281,60.25285629,Elisa,,85.5,,,54,68,218,254
24.95295281,60.25285629,Telia,35.75,,,,36,49,206,241
24.95295281,60.25508481,DNA,99.2,53.2,,260,99,63,371,300
24.95295281,60.25508481,Elisa,,76.9,,,50,70,232,268
24.95295281,60.25508481,Telia,,145.8,,,42,54,194,225
24.95295281,60.25731319,DNA,,53.2,,,78,57,367,334
24.95295281,60.25731319,Elisa,,64,,821.7,46,67,200,269
24.95295281,60.25731319,Telia,,71.9,,,47,63,173,219
24.95295281,60.25954141,DNA,27.16666667,36.3,,,49,55,360,354
24.95295281,60.25954141,Elisa,27.8,121.9666667,570.2,279.65,45,74,160,266
24.95295281,60.25954141,Telia,,,,,53,66,151,216
24.95295281,60.26176948,DNA,,77.65,,,52,77,352,360
24.95295281,60.26176948,Elisa,,182.2,,352.15,59,65,145,270
24.95295281,60.26176948,Telia,50,65.8,,,53,64,131,215
24.95295281,60.26399739,DNA,105.95,130.7,,,72,101,343,359
24.95295281,60.26399739,Elisa,,53.35,,,60,66,159,228
24.95295281,60.26399739,Telia,,19.2,,,48,47,113,213
24.95295281,60.27290755,Telia,16.1,,,,28,47,125,197
24.95295281,60.27513471,DNA,241.6,,,350.3,68,71,286,337
24.95295281,60.27513471,Elisa,,78.5,,,65,68,237,222
24.95295281,60.27513471,Telia,,43.8,,,38,50,152,192
24.95295281,60.27958857,DNA,94.3,,,,88,70,282,312
24.95295281,60.28181527,DNA,133.5,,294.7,,98,75,280,303
24.95295281,60.28181527,Elisa,,,,,75,58,261,225
24.95295281,60.28181527,Telia,,,309.7,,60,63,256,176
24.95295281,60.28404183,DNA,,,,,81,77,270,300
24.95295281,60.28404183,Telia,81.5,,,92.7,66,58,251,171
24.95295281,60.28626823,DNA,60.5,,,,74,85,269,305
24.95295281,60.28626823,Elisa,,146.7,,277.6,79,61,296,300
24.95295281,60.28849448,DNA,,99.2,,829.2,86,101,277,313
24.95295281,60.28849448,Elisa,75.7,87.05,,298.1,81,70,310,321
24.95295281,60.28849448,Telia,87.6,,,,70,56,254,281
24.95295281,60.29072058,DNA,,134.9,,,96,115,278,309
24.95295281,60.29072058,Elisa,79.7,145.3,,688.6,82,68,307,328
24.95295281,60.29072058,Telia,,18.4,,,62,50,240,313
24.95295281,60.29294652,DNA,129.75,26.65,157.8,198.25,102,79,264,284
24.95295281,60.29294652,Elisa,108.9,134.275,,349.85,84,70,280,327
24.95295281,60.29294652,Telia,,85.26666667,20.6,,57,58,191,310
24.95295281,60.29517232,DNA,75.5,19.85,,,96,70,301,308
24.95295281,60.29517232,Elisa,92.85,79.5,205.15,538.4,82,69,249,316
24.95295281,60.29517232,Telia,47.65,10.4,,220.4,54,41,251,272
24.95295281,60.29739796,DNA,134.8,,,268.9,116,87,319,316
24.95295281,60.29739796,Elisa,67.6,65.7,289.1,419.85,75,61,264,319
24.95295281,60.30184879,DNA,,,,,100,87,324,367
24.95295281,60.30184879,Telia,,96.93333333,,,47,75,328,254
24.95295281,60.30629902,DNA,27,,,,43,77,253,365
24.95295281,60.30629902,Elisa,55.2,105.75,,,61,78,146,151
24.95295281,60.30629902,Telia,,,,,55,65,338,259
24.95295281,60.3085239,DNA,56.1,,,,39,82,220,356
24.95295281,60.3085239,Elisa,,71.1,,,55,66,140,141
24.95295281,60.31074864,DNA,,106.7,,,28,90,201,347
24.95295281,60.31074864,Elisa,,28.45,,,51,52,140,138
24.95295281,60.31074864,Telia,53.8,93.8,,,59,70,390,288
24.95295281,60.31297322,Elisa,,,,,52,63,142,144
24.95295281,60.31297322,Telia,73.3,,,,64,59,424,322
24.95295281,60.31519765,Elisa,,98.3,,,55,79,143,151
24.95295281,60.31519765,Telia,,,456,,61,51,448,364
24.95295281,60.31742193,Elisa,37,,,,54,77,142,156
24.95295281,60.31742193,Telia,,,467.4,,57,44,439,352
24.95295281,60.33076443,DNA,,,,158.1,30,80,254,213
24.95295281,60.33298765,DNA,,,297.5,,33,91,274,221
24.95295281,60.3396564,DNA,,178.3,,,45,139,275,239
24.95744439,60.15465096,DNA,39.2,256.6,,,62,87,280,294
24.95744439,60.15465096,Telia,,112.5,,292.8,55,86,352,287
24.95744439,60.15688617,DNA,60,,,,77,85,287,293
24.95744439,60.15688617,Elisa,53.7,175.3,290.1,,73,68,284,205
24.95744439,60.15688617,Telia,71.45,97,,,57,79,317,271
24.95744439,60.15912122,DNA,91.9,,,,96,83,301,296
24.95744439,60.15912122,Elisa,,29.45,,98.1,79,58,288,181
24.95744439,60.15912122,Telia,69.3,52,,,52,62,286,256
24.95744439,60.16135612,DNA,,98.3,,,107,92,319,307
24.95744439,60.16135612,Elisa,237,,289.6,,86,70,287,212
24.95744439,60.16135612,Telia,19.45,,,,45,59,278,253
24.95744439,60.16582547,DNA,,,,405.6,103,100,318,364
24.95744439,60.16582547,Telia,,,296.6,,80,60,304,275
24.95744439,60.16805991,DNA,185.2,93.21666667,277.7,464.8666667,125,94,298,407
24.95744439,60.16805991,Elisa,84.56666667,58.5,,205.3,99,73,256,231
24.95744439,60.16805991,Telia,113.4,58.43333333,264.4,310.8666667,93,61,300,278
24.95744439,60.1702942,DNA,104.5,98.1,966.5,,102,92,292,426
24.95744439,60.1702942,Elisa,128,91.5,,,106,84,217,205
24.95744439,60.1702942,Telia,119.525,39.73333333,,,91,57,272,271
24.95744439,60.17699617,Elisa,83.8,55.5,262.8,,81,65,181,163
24.95744439,60.17699617,Telia,19.7,25.65,,509.2,42,36,205,389
24.95744439,60.17922986,DNA,71.2,101.425,,326.55,92,85,322,342
24.95744439,60.17922986,Elisa,109.7,99.63333333,44.65,119,79,73,104,145
24.95744439,60.17922986,Telia,29.92,49.75,173.7333333,309.4,40,40,203,332
24.95744439,60.18146339,DNA,135.7333333,76.1,314.7,,108,82,307,324
24.95744439,60.18146339,Elisa,58.8,53.76666667,,176.9,66,64,100,165
24.95744439,60.18146339,Telia,83.35,19.43333333,,297.7,50,39,219,309
24.95744439,60.18369677,DNA,144.7666667,86.58333333,158.7,328.9,111,92,275,331
24.95744439,60.18369677,Elisa,38.9,67.9,103.075,191.3,64,70,112,175
24.95744439,60.18369677,Telia,22.15,20.25,21.1,,35,38,198,309
24.95744439,60.18593,DNA,62.86666667,111.04,,372.6666667,87,100,311,361
24.95744439,60.18593,Elisa,90.86,87.56666667,132.8,136.18,76,77,134,172
24.95744439,60.18593,Telia,12.3,21.63333333,,,33,37,256,285
24.95744439,60.18816308,DNA,59.96666667,93.48,157.625,401.45,82,89,291,372
24.95744439,60.18816308,Elisa,47.15,74.5,103.86,194.125,67,74,154,204
24.95744439,60.18816308,Telia,31,31.88333333,171,284.9,47,43,252,278
24.95744439,60.190396,DNA,66.76666667,48.2,,496.8,83,72,326,364
24.95744439,60.190396,Elisa,87.28333333,133.1,304.8,220.1,80,71,223,215
24.95744439,60.190396,Telia,85.55,143,234,223.9,66,51,242,290
24.95744439,60.19262878,DNA,99.75,59.6,420.5,255,88,76,348,330
24.95744439,60.19262878,Elisa,141.15,46.3,,137.6666667,95,61,202,180
24.95744439,60.19262878,Telia,65.4,63.3,233,502.35,62,52,220,386
24.95744439,60.1948614,DNA,83.4,123.8,246.8666667,503.2,91,98,334,419
24.95744439,60.1948614,Elisa,39.4,32.96,201.4666667,252.64,71,55,217,179
24.95744439,60.1948614,Telia,68.5,46.38333333,195.95,475.4666667,56,52,212,393
24.95744439,60.19709387,DNA,,,569.7,,101,85,432,454
24.95744439,60.19709387,Elisa,97.5,64.46666667,411.9666667,139.3,78,60,287,150
24.95744439,60.19709387,Telia,71.76666667,68.03333333,267.3,,51,59,246,352
24.95744439,60.19932619,DNA,46.9,81.3,,,93,79,417,464
24.95744439,60.19932619,Elisa,74.35,59.15,,,70,59,227,146
24.95744439,60.19932619,Telia,135.6,91.35,,,40,68,263,325
24.95744439,60.20155836,Elisa,,,179.5,,56,55,167,137
24.95744439,60.20379037,Elisa,,,5.3,,50,53,90,132
24.95744439,60.20602223,DNA,,28.6,,,108,87,270,367
24.95744439,60.20602223,Elisa,26.26666667,37.75,,60.8,47,49,108,131
24.95744439,60.20602223,Telia,,101.2,,,43,73,253,262
24.95744439,60.2104855,DNA,,,,,101,102,286,407
24.95744439,60.21271691,DNA,156.2,23.3,277.9,576.55,117,90,349,446
24.95744439,60.21271691,Elisa,101.2,107.1,,170.35,74,82,142,181
24.95744439,60.21271691,Telia,52.93333333,66.45,424.4,,49,67,315,227
24.95744439,60.21494817,DNA,102.7,133.7,745.65,,97,124,493,394
24.95744439,60.21494817,Elisa,41.5,78.55,144.3,,51,72,135,191
24.95744439,60.21494817,Telia,29.8,107.525,,163.8,52,79,325,207
24.95744439,60.21717927,DNA,23.1,,410.3,,63,118,428,359
24.95744439,60.21717927,Elisa,29.3,23.7,,,41,46,126,208
24.95744439,60.21717927,Telia,88.125,112.9,,,71,75,323,246
24.95744439,60.21941022,DNA,21.7,23.95,160.2,,52,84,333,331
24.95744439,60.21941022,Elisa,36.8,10,,,41,34,137,245
24.95744439,60.21941022,Telia,48.5,29.35,,,66,49,304,259
24.95744439,60.22164102,Telia,,47.2,,,69,51,277,238
24.95744439,60.22387167,DNA,,,,107.3,59,106,377,230
24.95744439,60.22387167,Elisa,0.3,56.2,,,38,57,191,305
24.95744439,60.22387167,Telia,,31,,,67,53,257,209
24.95744439,60.22610217,DNA,61.63333333,99,368.5,,63,113,362,239
24.95744439,60.22610217,Elisa,,69.8,,163.8,61,68,191,277
24.95744439,60.22610217,Telia,21.6,57.36666667,,,55,58,261,211
24.95744439,60.22833251,DNA,26.2,,,45.7,69,126,332,214
24.95744439,60.22833251,Elisa,66.8,81.35,51.6,591.1,73,72,155,320
24.95744439,60.22833251,Telia,39.1,86.075,,,50,60,236,235
24.95744439,60.2305627,DNA,117.9,,,,99,120,310,288
24.95744439,60.2305627,Elisa,,,,485.6,78,72,215,353
24.95744439,60.2305627,Telia,35.4,,,,41,44,205,256
24.95744439,60.23279275,DNA,128.275,103.3,,380.6,102,106,301,345
24.95744439,60.23279275,Elisa,110.8,94.42,,,87,76,265,265
24.95744439,60.23279275,Telia,,47.16666667,,,37,37,198,270
24.95744439,60.23502263,DNA,96,96.75,422.7,,90,92,312,362
24.95744439,60.23502263,Elisa,,142,508.3,853.8,76,66,353,212
24.95744439,60.23502263,Telia,27.5,,2,,31,31,202,280
24.95744439,60.23725237,Elisa,,198.2,,,61,50,307,196
24.95744439,60.23948196,DNA,,,,,90,68,235,376
24.95744439,60.23948196,Elisa,24.6,1,,,45,34,277,194
24.95744439,60.24171139,DNA,128.2,,,,98,71,222,371
24.95744439,60.24171139,Elisa,38.85,,,,47,45,267,193
24.95744439,60.24171139,Telia,83.85,,,,56,57,208,316
24.95744439,60.24394068,DNA,110.3,,,,96,79,240,350
24.95744439,60.24394068,Elisa,,33.7,,160.8,63,53,275,183
24.95744439,60.24394068,Telia,,118.45,,,52,75,214,305
24.95744439,60.24616981,Elisa,,,288.7,144.8,72,57,255,175
24.95744439,60.24616981,Telia,61.25,8.2,,,48,42,241,262
24.95744439,60.24839879,DNA,45.7,,,,82,84,313,300
24.95744439,60.24839879,Elisa,71.65,26.75,,,68,44,215,213
24.95744439,60.24839879,Telia,35.62,14.2,380.4,65.6,34,31,277,191
24.95744439,60.25062761,DNA,,31.9,392.1,,90,67,352,287
24.95744439,60.25062761,Elisa,28.7,15.3,,363.8,51,40,213,277
24.95744439,60.25062761,Telia,5.1,22.15,,246.1,24,32,224,219
24.95744439,60.25285629,Telia,,,,,30,39,195,216
24.95744439,60.25508481,DNA,166,,,,112,60,360,317
24.95744439,60.25508481,Elisa,,198.9,,456.3,47,62,212,323
24.95744439,60.25508481,Telia,32.8,19.2,,,37,43,177,212
24.95744439,60.25731319,DNA,27.7,23.5,,,66,49,360,341
24.95744439,60.25731319,Elisa,,89.25,,,46,66,184,273
24.95744439,60.25731319,Telia,,76.2,,,47,65,158,208
24.95744439,60.25954141,DNA,23.7,19.6,,,45,51,358,359
24.95744439,60.25954141,Elisa,,10.7,127,210.0666667,49,45,143,244
24.95744439,60.25954141,Telia,73.65,91.56666667,,,58,76,139,205
24.95744439,60.26176948,DNA,13.6,,,,42,68,357,366
24.95744439,60.26176948,Elisa,54.95,15,98.9,,58,42,124,242
24.95744439,60.26176948,Telia,50.4,90.4,,,53,74,122,206
24.95744439,60.26399739,DNA,,43.6,,,60,73,354,364
24.95744439,60.26399739,Elisa,74.1,,,215.4333333,66,56,147,224
24.95744439,60.26399739,Telia,15.5,,,,42,59,107,206
24.95744439,60.26622516,Telia,,,,,45,53,96,204
24.95744439,60.26845277,DNA,,145.8,,,65,103,330,349
24.95744439,60.26845277,Elisa,51.3,,,,62,64,208,209
24.95744439,60.26845277,Telia,,,,,41,48,92,200
24.95744439,60.27068023,Elisa,88.2,,,,72,62,229,216
24.95744439,60.27068023,Telia,18.8,,,,28,45,98,196
24.95744439,60.27958857,DNA,92.3,61.8,,,82,75,308,303
24.95744439,60.27958857,Elisa,58.6,29.9,,73.5,68,57,257,171
24.95744439,60.27958857,Telia,59.55,102.7,,151.2,61,77,200,172
24.95744439,60.28181527,DNA,258.7,104.3,,,79,89,290,292
24.95744439,60.28181527,Elisa,80.63333333,87.8,,581.3,76,66,271,203
24.95744439,60.28404183,DNA,266.3,,,,74,81,265,298
24.95744439,60.28404183,Elisa,80.55,39.125,,,75,52,290,235
24.95744439,60.28404183,Telia,36.75,46.4,,,57,49,228,197
24.95744439,60.28626823,DNA,,83.1,961.3,,76,80,247,320
24.95744439,60.28626823,Elisa,64.7,52.75,,185.075,72,53,317,249
24.95744439,60.28626823,Telia,60.1,36.55,188.6,263.3,61,44,226,238
24.95744439,60.28849448,DNA,82.4,51.55,,,91,83,255,351
24.95744439,60.28849448,Elisa,,55.33333333,,283.3,77,59,340,295
24.95744439,60.28849448,Telia,45.43333333,42.83333333,249.2,,61,47,241,278
24.95744439,60.29072058,DNA,139.1666667,159.1,256.65,,119,112,287,372
24.95744439,60.29072058,Elisa,88.1,51.2,388.2,290.5,82,61,344,324
24.95744439,60.29294652,DNA,,80.8,455.1,416.8,111,88,341,365
24.95744439,60.29294652,Elisa,44.8,31.18,915.3,,70,60,291,347
24.95744439,60.29294652,Telia,,25.9,170.15,412.3,64,47,200,373
24.95744439,60.29517232,DNA,,,,397.5666667,99,80,323,357
24.95744439,60.29517232,Elisa,46.2,,,439.75,67,65,256,362
24.95744439,60.29517232,Telia,43,,51,743.6,56,51,204,331
24.95744439,60.29739796,Elisa,,31.2,,,72,54,250,311
24.95744439,60.29739796,Telia,89.05,,531.4,,65,56,342,296
24.95744439,60.30184879,DNA,,225.2,,,79,86,298,404
24.95744439,60.30184879,Elisa,,52,,,70,56,180,200
24.95744439,60.30184879,Telia,,167,,,56,65,319,258
24.95744439,60.30407398,Elisa,,52.3,,,71,58,150,169
24.95744439,60.30407398,Telia,,43.6,,,57,56,319,254
24.95744439,60.30629902,DNA,4.85,40.55,190.2,,36,67,216,389
24.95744439,60.30629902,Elisa,113.8,59.26666667,100.2,,77,63,128,153
24.95744439,60.30629902,Telia,64,40.95,304.8,,62,54,324,258
24.95744439,60.3085239,DNA,5.2,,,,35,78,185,375
24.95744439,60.3085239,Elisa,43.43333333,72.6,,,56,62,134,146
24.95744439,60.3085239,Telia,91.1,96,,,67,68,352,270
24.95744439,60.31074864,Elisa,47.53333333,42.03333333,,,51,52,138,147
24.95744439,60.31074864,Telia,54.45,,,,60,61,387,289
24.95744439,60.31297322,Elisa,49.6,45.8,,,54,60,141,153
24.95744439,60.31297322,Telia,,,,177,63,58,430,312
24.95744439,60.31519765,DNA,,,,,32,83,189,389
24.95744439,60.31519765,Elisa,69.3,138.9666667,,,62,76,143,159
24.95744439,60.31519765,Telia,,219.4,583,630.2,65,53,474,441
